"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","134.12"
"A","3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","101.51"
"A","3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","100.74"
"A","3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","93.56"
"A","3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","93.63"
"A","3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","96.45"
"A","3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","98.46"
"A","3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","106.87"
"A","3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","94.07"
"A","3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","111.74"
"A","3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","107.98"
"A","3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","147.76"
"A","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","121.97"
"A","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","124.4"
"A","3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","95.07"
"A","3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","109.61"
"A","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","109.73"
"A","3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","165.64"
"A","3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","87.74"
"A","3","[2016-10-24 19:20:00,2016-10-24 19:40:00)","129.98"
"A","3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","97.12"
"A","3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","104.55"
"A","3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","97.72"
"A","3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","88.84"
"A","3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","115.22"
"A","3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","80.61"
"A","3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","189.05"
"A","3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","88.45"
"A","3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","98.38"
"A","3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","151.58"
"A","3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","69.67"
"A","3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","103.79"
"A","2","[2016-10-18 00:00:00,2016-10-18 00:20:00)","87.33"
"A","2","[2016-10-18 00:20:00,2016-10-18 00:40:00)","38.13"
"A","2","[2016-10-18 01:00:00,2016-10-18 01:20:00)","54.63"
"A","2","[2016-10-18 01:20:00,2016-10-18 01:40:00)","57.12"
"A","2","[2016-10-18 01:40:00,2016-10-18 02:00:00)","73.22"
"A","2","[2016-10-18 02:00:00,2016-10-18 02:20:00)","50.29"
"A","2","[2016-10-18 02:20:00,2016-10-18 02:40:00)","54.99"
"A","2","[2016-10-18 03:00:00,2016-10-18 03:20:00)","73.02"
"A","2","[2016-10-18 03:20:00,2016-10-18 03:40:00)","46.13"
"A","2","[2016-10-18 03:40:00,2016-10-18 04:00:00)","36.22"
"A","2","[2016-10-18 04:00:00,2016-10-18 04:20:00)","56.84"
"A","2","[2016-10-18 04:20:00,2016-10-18 04:40:00)","55.64"
"A","2","[2016-10-18 04:40:00,2016-10-18 05:00:00)","97.4"
"A","2","[2016-10-18 05:00:00,2016-10-18 05:20:00)","65.88"
"A","2","[2016-10-18 05:20:00,2016-10-18 05:40:00)","52.59"
"A","2","[2016-10-18 05:40:00,2016-10-18 06:00:00)","46.03"
"A","2","[2016-10-18 06:00:00,2016-10-18 06:20:00)","41.1"
"A","2","[2016-10-18 06:20:00,2016-10-18 06:40:00)","43.68"
"A","2","[2016-10-18 06:40:00,2016-10-18 07:00:00)","68.02"
"A","2","[2016-10-18 07:00:00,2016-10-18 07:20:00)","52.61"
"A","2","[2016-10-18 07:20:00,2016-10-18 07:40:00)","56.17"
"A","2","[2016-10-18 07:40:00,2016-10-18 08:00:00)","63.6"
"A","2","[2016-10-18 08:00:00,2016-10-18 08:20:00)","77.77"
"A","2","[2016-10-18 08:20:00,2016-10-18 08:40:00)","70.3"
"A","2","[2016-10-18 08:40:00,2016-10-18 09:00:00)","77.68"
"A","2","[2016-10-18 09:00:00,2016-10-18 09:20:00)","79.28"
"A","2","[2016-10-18 09:20:00,2016-10-18 09:40:00)","83.27"
"A","2","[2016-10-18 09:40:00,2016-10-18 10:00:00)","77.67"
"A","2","[2016-10-18 10:00:00,2016-10-18 10:20:00)","101.39"
"A","2","[2016-10-18 10:20:00,2016-10-18 10:40:00)","62.82"
"A","2","[2016-10-18 10:40:00,2016-10-18 11:00:00)","67.85"
"A","2","[2016-10-18 11:00:00,2016-10-18 11:20:00)","46.77"
"A","2","[2016-10-18 11:20:00,2016-10-18 11:40:00)","56.06"
"A","2","[2016-10-18 11:40:00,2016-10-18 12:00:00)","76.07"
"A","2","[2016-10-18 12:00:00,2016-10-18 12:20:00)","78.32"
"A","2","[2016-10-18 12:20:00,2016-10-18 12:40:00)","51.44"
"A","2","[2016-10-18 12:40:00,2016-10-18 13:00:00)","68.47"
"A","2","[2016-10-18 13:00:00,2016-10-18 13:20:00)","59.92"
"A","2","[2016-10-18 13:20:00,2016-10-18 13:40:00)","59.41"
"A","2","[2016-10-18 13:40:00,2016-10-18 14:00:00)","56.35"
"A","2","[2016-10-18 14:00:00,2016-10-18 14:20:00)","67.95"
"A","2","[2016-10-18 14:20:00,2016-10-18 14:40:00)","75.83"
"A","2","[2016-10-18 14:40:00,2016-10-18 15:00:00)","86.26"
"A","2","[2016-10-18 15:00:00,2016-10-18 15:20:00)","99.96"
"A","2","[2016-10-18 15:20:00,2016-10-18 15:40:00)","88.36"
"A","2","[2016-10-18 15:40:00,2016-10-18 16:00:00)","74.89"
"A","2","[2016-10-18 16:00:00,2016-10-18 16:20:00)","63.3"
"A","2","[2016-10-18 16:20:00,2016-10-18 16:40:00)","71.36"
"A","2","[2016-10-18 16:40:00,2016-10-18 17:00:00)","99.26"
"A","2","[2016-10-18 17:00:00,2016-10-18 17:20:00)","75.0"
"A","2","[2016-10-18 17:20:00,2016-10-18 17:40:00)","63.3"
"A","2","[2016-10-18 17:40:00,2016-10-18 18:00:00)","68.39"
"A","2","[2016-10-18 18:00:00,2016-10-18 18:20:00)","88.83"
"A","2","[2016-10-18 18:20:00,2016-10-18 18:40:00)","59.33"
"A","2","[2016-10-18 18:40:00,2016-10-18 19:00:00)","52.23"
"A","2","[2016-10-18 19:00:00,2016-10-18 19:20:00)","59.61"
"A","2","[2016-10-18 19:20:00,2016-10-18 19:40:00)","41.75"
"A","2","[2016-10-18 19:40:00,2016-10-18 20:00:00)","56.44"
"A","2","[2016-10-18 20:00:00,2016-10-18 20:20:00)","73.98"
"A","2","[2016-10-18 20:20:00,2016-10-18 20:40:00)","44.82"
"A","2","[2016-10-18 20:40:00,2016-10-18 21:00:00)","258.56"
"A","2","[2016-10-18 21:00:00,2016-10-18 21:20:00)","67.64"
"A","2","[2016-10-18 21:20:00,2016-10-18 21:40:00)","61.5"
"A","2","[2016-10-18 21:40:00,2016-10-18 22:00:00)","56.92"
"A","2","[2016-10-18 22:00:00,2016-10-18 22:20:00)","32.7"
"A","2","[2016-10-18 22:40:00,2016-10-18 23:00:00)","54.65"
"A","2","[2016-10-18 23:00:00,2016-10-18 23:20:00)","73.27"
"A","2","[2016-10-18 23:20:00,2016-10-18 23:40:00)","45.99"
"A","2","[2016-10-18 23:40:00,2016-10-19 00:00:00)","44.11"
"A","2","[2016-10-19 00:00:00,2016-10-19 00:20:00)","135.68"
"A","2","[2016-10-19 00:20:00,2016-10-19 00:40:00)","59.22"
"A","2","[2016-10-19 00:40:00,2016-10-19 01:00:00)","33.9"
"A","2","[2016-10-19 01:00:00,2016-10-19 01:20:00)","43.84"
"A","2","[2016-10-19 01:20:00,2016-10-19 01:40:00)","70.89"
"A","2","[2016-10-19 01:40:00,2016-10-19 02:00:00)","55.65"
"A","2","[2016-10-19 02:00:00,2016-10-19 02:20:00)","56.06"
"A","2","[2016-10-19 02:20:00,2016-10-19 02:40:00)","83.29"
"A","2","[2016-10-19 02:40:00,2016-10-19 03:00:00)","44.33"
"A","2","[2016-10-19 03:00:00,2016-10-19 03:20:00)","18.88"
"A","2","[2016-10-19 03:20:00,2016-10-19 03:40:00)","56.73"
"A","2","[2016-10-19 04:20:00,2016-10-19 04:40:00)","59.66"
"A","2","[2016-10-19 04:40:00,2016-10-19 05:00:00)","55.81"
"A","2","[2016-10-19 05:00:00,2016-10-19 05:20:00)","50.23"
"A","2","[2016-10-19 05:20:00,2016-10-19 05:40:00)","97.52"
"A","2","[2016-10-19 05:40:00,2016-10-19 06:00:00)","63.9"
"A","2","[2016-10-19 06:00:00,2016-10-19 06:20:00)","40.01"
"A","2","[2016-10-19 06:20:00,2016-10-19 06:40:00)","57.01"
"A","2","[2016-10-19 06:40:00,2016-10-19 07:00:00)","37.41"
"A","2","[2016-10-19 07:00:00,2016-10-19 07:20:00)","69.58"
"A","2","[2016-10-19 07:20:00,2016-10-19 07:40:00)","100.11"
"A","2","[2016-10-19 07:40:00,2016-10-19 08:00:00)","58.29"
"A","2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","91.72"
"A","2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","92.28"
"A","2","[2016-10-19 08:40:00,2016-10-19 09:00:00)","103.94"
"A","2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","79.27"
"A","2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","81.22"
"A","2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","79.82"
"A","2","[2016-10-19 10:00:00,2016-10-19 10:20:00)","69.07"
"A","2","[2016-10-19 10:20:00,2016-10-19 10:40:00)","71.33"
"A","2","[2016-10-19 10:40:00,2016-10-19 11:00:00)","62.95"
"A","2","[2016-10-19 11:00:00,2016-10-19 11:20:00)","78.84"
"A","2","[2016-10-19 11:20:00,2016-10-19 11:40:00)","116.77"
"A","2","[2016-10-19 11:40:00,2016-10-19 12:00:00)","72.27"
"A","2","[2016-10-19 12:00:00,2016-10-19 12:20:00)","64.64"
"A","2","[2016-10-19 12:20:00,2016-10-19 12:40:00)","53.55"
"A","2","[2016-10-19 12:40:00,2016-10-19 13:00:00)","64.89"
"A","2","[2016-10-19 13:00:00,2016-10-19 13:20:00)","101.4"
"A","2","[2016-10-19 13:20:00,2016-10-19 13:40:00)","78.8"
"A","2","[2016-10-19 13:40:00,2016-10-19 14:00:00)","58.28"
"A","2","[2016-10-19 14:00:00,2016-10-19 14:20:00)","69.71"
"A","2","[2016-10-19 14:20:00,2016-10-19 14:40:00)","80.75"
"A","2","[2016-10-19 14:40:00,2016-10-19 15:00:00)","70.39"
"A","2","[2016-10-19 15:00:00,2016-10-19 15:20:00)","64.46"
"A","2","[2016-10-19 15:20:00,2016-10-19 15:40:00)","62.31"
"A","2","[2016-10-19 15:40:00,2016-10-19 16:00:00)","57.33"
"A","2","[2016-10-19 16:00:00,2016-10-19 16:20:00)","67.58"
"A","2","[2016-10-19 16:20:00,2016-10-19 16:40:00)","55.19"
"A","2","[2016-10-19 16:40:00,2016-10-19 17:00:00)","72.48"
"A","2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","60.0"
"A","2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","56.98"
"A","2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","66.91"
"A","2","[2016-10-19 18:00:00,2016-10-19 18:20:00)","63.8"
"A","2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","55.74"
"A","2","[2016-10-19 18:40:00,2016-10-19 19:00:00)","84.02"
"A","2","[2016-10-19 19:00:00,2016-10-19 19:20:00)","66.73"
"A","2","[2016-10-19 19:20:00,2016-10-19 19:40:00)","67.8"
"A","2","[2016-10-19 19:40:00,2016-10-19 20:00:00)","52.17"
"A","2","[2016-10-19 20:00:00,2016-10-19 20:20:00)","51.42"
"A","2","[2016-10-19 20:20:00,2016-10-19 20:40:00)","57.66"
"A","2","[2016-10-19 20:40:00,2016-10-19 21:00:00)","109.17"
"A","2","[2016-10-19 21:00:00,2016-10-19 21:20:00)","61.3"
"A","2","[2016-10-19 21:20:00,2016-10-19 21:40:00)","62.61"
"A","2","[2016-10-20 00:20:00,2016-10-20 00:40:00)","111.42"
"A","2","[2016-10-20 01:00:00,2016-10-20 01:20:00)","50.11"
"A","2","[2016-10-20 01:20:00,2016-10-20 01:40:00)","51.31"
"A","2","[2016-10-20 02:00:00,2016-10-20 02:20:00)","61.28"
"A","2","[2016-10-20 02:20:00,2016-10-20 02:40:00)","33.87"
"A","2","[2016-10-20 02:40:00,2016-10-20 03:00:00)","34.67"
"A","2","[2016-10-20 03:00:00,2016-10-20 03:20:00)","51.92"
"A","2","[2016-10-20 03:20:00,2016-10-20 03:40:00)","45.97"
"A","2","[2016-10-20 03:40:00,2016-10-20 04:00:00)","39.55"
"A","2","[2016-10-20 04:00:00,2016-10-20 04:20:00)","50.99"
"A","2","[2016-10-20 04:20:00,2016-10-20 04:40:00)","454.91"
"A","2","[2016-10-20 04:40:00,2016-10-20 05:00:00)","49.43"
"A","2","[2016-10-20 05:00:00,2016-10-20 05:20:00)","77.36"
"A","2","[2016-10-20 05:20:00,2016-10-20 05:40:00)","47.64"
"A","2","[2016-10-20 05:40:00,2016-10-20 06:00:00)","53.47"
"A","2","[2016-10-20 06:00:00,2016-10-20 06:20:00)","63.58"
"A","2","[2016-10-20 06:20:00,2016-10-20 06:40:00)","49.79"
"A","2","[2016-10-20 06:40:00,2016-10-20 07:00:00)","60.88"
"A","2","[2016-10-20 07:00:00,2016-10-20 07:20:00)","74.07"
"A","2","[2016-10-20 07:20:00,2016-10-20 07:40:00)","62.99"
"A","2","[2016-10-20 07:40:00,2016-10-20 08:00:00)","75.79"
"A","2","[2016-10-20 08:00:00,2016-10-20 08:20:00)","87.24"
"A","2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","75.48"
"A","2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","79.6"
"A","2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","103.35"
"A","2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","97.05"
"A","2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","67.95"
"A","2","[2016-10-20 10:00:00,2016-10-20 10:20:00)","55.63"
"A","2","[2016-10-20 10:20:00,2016-10-20 10:40:00)","58.35"
"A","2","[2016-10-20 10:40:00,2016-10-20 11:00:00)","59.72"
"A","2","[2016-10-20 11:00:00,2016-10-20 11:20:00)","94.92"
"A","2","[2016-10-20 11:20:00,2016-10-20 11:40:00)","59.54"
"A","2","[2016-10-20 11:40:00,2016-10-20 12:00:00)","71.52"
"A","2","[2016-10-20 12:00:00,2016-10-20 12:20:00)","55.38"
"A","2","[2016-10-20 12:20:00,2016-10-20 12:40:00)","68.18"
"A","2","[2016-10-20 12:40:00,2016-10-20 13:00:00)","53.81"
"A","2","[2016-10-20 13:00:00,2016-10-20 13:20:00)","55.26"
"A","2","[2016-10-20 13:20:00,2016-10-20 13:40:00)","63.0"
"A","2","[2016-10-20 13:40:00,2016-10-20 14:00:00)","64.38"
"A","2","[2016-10-20 14:00:00,2016-10-20 14:20:00)","82.2"
"A","2","[2016-10-20 14:20:00,2016-10-20 14:40:00)","67.13"
"A","2","[2016-10-20 14:40:00,2016-10-20 15:00:00)","79.52"
"A","2","[2016-10-20 15:00:00,2016-10-20 15:20:00)","77.16"
"A","2","[2016-10-20 15:20:00,2016-10-20 15:40:00)","63.98"
"A","2","[2016-10-20 15:40:00,2016-10-20 16:00:00)","63.67"
"A","2","[2016-10-20 16:00:00,2016-10-20 16:20:00)","61.18"
"A","2","[2016-10-20 16:20:00,2016-10-20 16:40:00)","65.2"
"A","2","[2016-10-20 16:40:00,2016-10-20 17:00:00)","63.05"
"A","2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","96.52"
"A","2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","54.93"
"A","2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","82.28"
"A","2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","75.25"
"A","2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","50.34"
"A","2","[2016-10-20 18:40:00,2016-10-20 19:00:00)","57.25"
"A","2","[2016-10-20 21:00:00,2016-10-20 21:20:00)","65.57"
"A","2","[2016-10-20 21:20:00,2016-10-20 21:40:00)","58.43"
"A","2","[2016-10-20 21:40:00,2016-10-20 22:00:00)","53.91"
"A","2","[2016-10-20 22:00:00,2016-10-20 22:20:00)","50.05"
"A","2","[2016-10-20 22:20:00,2016-10-20 22:40:00)","51.92"
"A","2","[2016-10-20 22:40:00,2016-10-20 23:00:00)","52.23"
"A","2","[2016-10-20 23:20:00,2016-10-20 23:40:00)","72.47"
"A","2","[2016-10-20 23:40:00,2016-10-21 00:00:00)","49.46"
"A","2","[2016-10-21 00:00:00,2016-10-21 00:20:00)","66.42"
"A","2","[2016-10-21 00:20:00,2016-10-21 00:40:00)","39.68"
"A","2","[2016-10-21 00:40:00,2016-10-21 01:00:00)","48.41"
"A","2","[2016-10-21 01:00:00,2016-10-21 01:20:00)","46.87"
"A","2","[2016-10-21 01:20:00,2016-10-21 01:40:00)","43.33"
"A","2","[2016-10-21 01:40:00,2016-10-21 02:00:00)","87.3"
"A","2","[2016-10-21 02:00:00,2016-10-21 02:20:00)","42.78"
"A","2","[2016-10-21 02:20:00,2016-10-21 02:40:00)","63.57"
"A","2","[2016-10-21 02:40:00,2016-10-21 03:00:00)","45.25"
"A","2","[2016-10-21 03:00:00,2016-10-21 03:20:00)","60.92"
"A","2","[2016-10-21 03:20:00,2016-10-21 03:40:00)","48.17"
"A","2","[2016-10-21 04:00:00,2016-10-21 04:20:00)","59.55"
"A","2","[2016-10-21 04:20:00,2016-10-21 04:40:00)","48.76"
"A","2","[2016-10-21 04:40:00,2016-10-21 05:00:00)","51.97"
"A","2","[2016-10-21 05:00:00,2016-10-21 05:20:00)","83.58"
"A","2","[2016-10-21 05:40:00,2016-10-21 06:00:00)","51.85"
"A","2","[2016-10-21 06:00:00,2016-10-21 06:20:00)","60.93"
"A","2","[2016-10-21 06:20:00,2016-10-21 06:40:00)","40.73"
"A","2","[2016-10-21 06:40:00,2016-10-21 07:00:00)","48.95"
"A","2","[2016-10-21 07:00:00,2016-10-21 07:20:00)","49.87"
"A","2","[2016-10-21 07:20:00,2016-10-21 07:40:00)","55.85"
"A","2","[2016-10-21 07:40:00,2016-10-21 08:00:00)","75.14"
"A","2","[2016-10-21 08:00:00,2016-10-21 08:20:00)","58.58"
"A","2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","71.5"
"A","2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","55.92"
"A","2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","99.53"
"A","2","[2016-10-21 09:20:00,2016-10-21 09:40:00)","83.67"
"A","2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","73.3"
"A","2","[2016-10-21 10:00:00,2016-10-21 10:20:00)","77.35"
"A","2","[2016-10-21 10:20:00,2016-10-21 10:40:00)","62.06"
"A","2","[2016-10-21 10:40:00,2016-10-21 11:00:00)","58.15"
"A","2","[2016-10-21 11:00:00,2016-10-21 11:20:00)","57.11"
"A","2","[2016-10-21 11:20:00,2016-10-21 11:40:00)","60.62"
"A","2","[2016-10-21 11:40:00,2016-10-21 12:00:00)","73.53"
"A","2","[2016-10-21 12:00:00,2016-10-21 12:20:00)","70.2"
"A","2","[2016-10-21 12:20:00,2016-10-21 12:40:00)","72.89"
"A","2","[2016-10-21 12:40:00,2016-10-21 13:00:00)","50.98"
"A","2","[2016-10-21 13:00:00,2016-10-21 13:20:00)","65.99"
"A","2","[2016-10-21 13:20:00,2016-10-21 13:40:00)","77.35"
"A","2","[2016-10-21 13:40:00,2016-10-21 14:00:00)","56.96"
"A","2","[2016-10-21 14:00:00,2016-10-21 14:20:00)","56.92"
"A","2","[2016-10-21 14:20:00,2016-10-21 14:40:00)","62.31"
"A","2","[2016-10-21 14:40:00,2016-10-21 15:00:00)","89.46"
"A","2","[2016-10-21 15:00:00,2016-10-21 15:20:00)","53.91"
"A","2","[2016-10-21 15:20:00,2016-10-21 15:40:00)","92.33"
"A","2","[2016-10-21 15:40:00,2016-10-21 16:00:00)","74.07"
"A","2","[2016-10-21 16:00:00,2016-10-21 16:20:00)","76.29"
"A","2","[2016-10-21 16:20:00,2016-10-21 16:40:00)","106.66"
"A","2","[2016-10-21 16:40:00,2016-10-21 17:00:00)","80.67"
"A","2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","101.05"
"A","2","[2016-10-21 17:20:00,2016-10-21 17:40:00)","82.62"
"A","2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","62.0"
"A","2","[2016-10-21 18:00:00,2016-10-21 18:20:00)","76.75"
"A","2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","81.04"
"A","2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","70.41"
"A","2","[2016-10-21 19:00:00,2016-10-21 19:20:00)","86.83"
"A","2","[2016-10-21 19:20:00,2016-10-21 19:40:00)","78.12"
"A","2","[2016-10-21 19:40:00,2016-10-21 20:00:00)","69.8"
"A","2","[2016-10-21 20:00:00,2016-10-21 20:20:00)","57.48"
"A","2","[2016-10-21 20:20:00,2016-10-21 20:40:00)","44.1"
"A","2","[2016-10-21 20:40:00,2016-10-21 21:00:00)","67.3"
"A","2","[2016-10-21 21:00:00,2016-10-21 21:20:00)","45.44"
"A","2","[2016-10-21 21:20:00,2016-10-21 21:40:00)","54.65"
"A","2","[2016-10-21 21:40:00,2016-10-21 22:00:00)","40.06"
"A","2","[2016-10-21 22:00:00,2016-10-21 22:20:00)","71.48"
"A","2","[2016-10-21 22:20:00,2016-10-21 22:40:00)","85.63"
"A","2","[2016-10-21 22:40:00,2016-10-21 23:00:00)","53.73"
"A","2","[2016-10-21 23:00:00,2016-10-21 23:20:00)","43.73"
"A","2","[2016-10-21 23:20:00,2016-10-21 23:40:00)","77.36"
"A","2","[2016-10-21 23:40:00,2016-10-22 00:00:00)","51.7"
"A","2","[2016-10-22 00:20:00,2016-10-22 00:40:00)","71.93"
"A","2","[2016-10-22 00:40:00,2016-10-22 01:00:00)","48.91"
"A","2","[2016-10-22 01:00:00,2016-10-22 01:20:00)","99.77"
"A","2","[2016-10-22 01:20:00,2016-10-22 01:40:00)","99.96"
"A","2","[2016-10-22 02:00:00,2016-10-22 02:20:00)","45.05"
"A","2","[2016-10-22 02:40:00,2016-10-22 03:00:00)","53.12"
"A","2","[2016-10-22 03:40:00,2016-10-22 04:00:00)","52.59"
"A","2","[2016-10-22 04:00:00,2016-10-22 04:20:00)","24.94"
"A","2","[2016-10-22 04:20:00,2016-10-22 04:40:00)","46.48"
"A","2","[2016-10-22 05:00:00,2016-10-22 05:20:00)","83.49"
"A","2","[2016-10-22 05:20:00,2016-10-22 05:40:00)","75.05"
"A","2","[2016-10-22 05:40:00,2016-10-22 06:00:00)","48.17"
"A","2","[2016-10-22 06:00:00,2016-10-22 06:20:00)","33.68"
"A","2","[2016-10-22 06:20:00,2016-10-22 06:40:00)","81.57"
"A","2","[2016-10-22 06:40:00,2016-10-22 07:00:00)","52.29"
"A","2","[2016-10-22 07:00:00,2016-10-22 07:20:00)","51.07"
"A","2","[2016-10-22 07:20:00,2016-10-22 07:40:00)","58.39"
"A","2","[2016-10-22 07:40:00,2016-10-22 08:00:00)","90.94"
"A","2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","71.43"
"A","2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","56.06"
"A","2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","62.2"
"A","2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","79.54"
"A","2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","64.81"
"A","2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","70.94"
"A","2","[2016-10-22 10:00:00,2016-10-22 10:20:00)","55.65"
"A","2","[2016-10-22 10:20:00,2016-10-22 10:40:00)","55.82"
"A","2","[2016-10-22 10:40:00,2016-10-22 11:00:00)","62.48"
"A","2","[2016-10-22 11:00:00,2016-10-22 11:20:00)","68.06"
"A","2","[2016-10-22 11:20:00,2016-10-22 11:40:00)","66.71"
"A","2","[2016-10-22 11:40:00,2016-10-22 12:00:00)","58.27"
"A","2","[2016-10-22 12:00:00,2016-10-22 12:20:00)","61.46"
"A","2","[2016-10-22 12:20:00,2016-10-22 12:40:00)","50.17"
"A","2","[2016-10-22 12:40:00,2016-10-22 13:00:00)","68.15"
"A","2","[2016-10-22 13:00:00,2016-10-22 13:20:00)","58.13"
"A","2","[2016-10-22 13:20:00,2016-10-22 13:40:00)","68.96"
"A","2","[2016-10-22 13:40:00,2016-10-22 14:00:00)","62.73"
"A","2","[2016-10-22 14:00:00,2016-10-22 14:20:00)","60.97"
"A","2","[2016-10-22 14:20:00,2016-10-22 14:40:00)","69.62"
"A","2","[2016-10-22 14:40:00,2016-10-22 15:00:00)","108.93"
"A","2","[2016-10-22 15:00:00,2016-10-22 15:20:00)","63.87"
"A","2","[2016-10-22 15:20:00,2016-10-22 15:40:00)","68.15"
"A","2","[2016-10-22 15:40:00,2016-10-22 16:00:00)","58.8"
"A","2","[2016-10-22 16:00:00,2016-10-22 16:20:00)","68.98"
"A","2","[2016-10-22 16:20:00,2016-10-22 16:40:00)","82.07"
"A","2","[2016-10-22 16:40:00,2016-10-22 17:00:00)","65.99"
"A","2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","71.32"
"A","2","[2016-10-22 17:20:00,2016-10-22 17:40:00)","63.61"
"A","2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","77.17"
"A","2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","69.61"
"A","2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","66.35"
"A","2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","58.64"
"A","2","[2016-10-22 19:00:00,2016-10-22 19:20:00)","76.91"
"A","2","[2016-10-22 19:20:00,2016-10-22 19:40:00)","78.61"
"A","2","[2016-10-22 19:40:00,2016-10-22 20:00:00)","53.08"
"A","2","[2016-10-22 20:00:00,2016-10-22 20:20:00)","64.77"
"A","2","[2016-10-22 20:20:00,2016-10-22 20:40:00)","52.81"
"A","2","[2016-10-22 20:40:00,2016-10-22 21:00:00)","44.37"
"A","2","[2016-10-22 21:00:00,2016-10-22 21:20:00)","64.75"
"A","2","[2016-10-22 21:20:00,2016-10-22 21:40:00)","58.39"
"A","2","[2016-10-22 21:40:00,2016-10-22 22:00:00)","62.89"
"A","2","[2016-10-22 22:00:00,2016-10-22 22:20:00)","54.27"
"A","2","[2016-10-22 22:20:00,2016-10-22 22:40:00)","86.89"
"A","2","[2016-10-22 22:40:00,2016-10-22 23:00:00)","50.48"
"A","2","[2016-10-22 23:00:00,2016-10-22 23:20:00)","39.06"
"A","2","[2016-10-22 23:20:00,2016-10-22 23:40:00)","36.88"
"A","2","[2016-10-22 23:40:00,2016-10-23 00:00:00)","77.32"
"A","2","[2016-10-23 00:00:00,2016-10-23 00:20:00)","55.77"
"A","2","[2016-10-23 00:40:00,2016-10-23 01:00:00)","33.7"
"A","2","[2016-10-23 01:00:00,2016-10-23 01:20:00)","39.95"
"A","2","[2016-10-23 01:20:00,2016-10-23 01:40:00)","175.42"
"A","2","[2016-10-23 01:40:00,2016-10-23 02:00:00)","44.06"
