"intersection_id","tollgate_id","time_window","avg_travel_time"
"C","1","[2016-07-23 19:20:00,2016-07-23 19:40:00)","160.46"
"C","1","[2016-07-23 20:40:00,2016-07-23 21:00:00)","264.25"
"C","1","[2016-07-23 21:00:00,2016-07-23 21:20:00)","185.17"
"C","1","[2016-07-23 22:40:00,2016-07-23 23:00:00)","304.54"
"C","1","[2016-07-23 23:40:00,2016-07-24 00:00:00)","156.32"
"C","1","[2016-07-24 05:20:00,2016-07-24 05:40:00)","186.77"
"C","1","[2016-07-24 06:00:00,2016-07-24 06:20:00)","158.49"
"C","1","[2016-07-24 06:20:00,2016-07-24 06:40:00)","126.98"
"C","1","[2016-07-24 06:40:00,2016-07-24 07:00:00)","154.93"
"C","1","[2016-07-24 07:00:00,2016-07-24 07:20:00)","123.44"
"C","1","[2016-07-24 07:20:00,2016-07-24 07:40:00)","219.5"
"C","1","[2016-07-24 08:00:00,2016-07-24 08:20:00)","151.95"
"C","1","[2016-07-24 08:20:00,2016-07-24 08:40:00)","124.05"
"C","1","[2016-07-24 08:40:00,2016-07-24 09:00:00)","193.09"
"C","1","[2016-07-24 09:00:00,2016-07-24 09:20:00)","179.22"
"C","1","[2016-07-24 09:20:00,2016-07-24 09:40:00)","162.27"
"C","1","[2016-07-24 09:40:00,2016-07-24 10:00:00)","209.95"
"C","1","[2016-07-24 10:00:00,2016-07-24 10:20:00)","141.95"
"C","1","[2016-07-24 10:40:00,2016-07-24 11:00:00)","231.1"
"C","1","[2016-07-24 11:00:00,2016-07-24 11:20:00)","141.62"
"C","1","[2016-07-24 11:20:00,2016-07-24 11:40:00)","150.13"
"C","1","[2016-07-24 12:00:00,2016-07-24 12:20:00)","199.09"
"C","1","[2016-07-24 12:20:00,2016-07-24 12:40:00)","173.57"
"C","1","[2016-07-24 12:40:00,2016-07-24 13:00:00)","125.58"
"C","1","[2016-07-24 13:20:00,2016-07-24 13:40:00)","224.5"
"C","1","[2016-07-24 13:40:00,2016-07-24 14:00:00)","128.35"
"C","1","[2016-07-24 14:00:00,2016-07-24 14:20:00)","183.68"
"C","1","[2016-07-24 14:20:00,2016-07-24 14:40:00)","136.26"
"C","1","[2016-07-24 15:00:00,2016-07-24 15:20:00)","148.25"
"C","1","[2016-07-24 15:40:00,2016-07-24 16:00:00)","178.7"
"C","1","[2016-07-24 16:20:00,2016-07-24 16:40:00)","258.91"
"C","1","[2016-07-24 17:00:00,2016-07-24 17:20:00)","231.44"
"C","1","[2016-07-24 17:20:00,2016-07-24 17:40:00)","109.64"
"C","1","[2016-07-24 17:40:00,2016-07-24 18:00:00)","128.5"
"C","1","[2016-07-24 18:00:00,2016-07-24 18:20:00)","150.64"
"C","1","[2016-07-24 18:20:00,2016-07-24 18:40:00)","214.44"
"C","1","[2016-07-24 19:00:00,2016-07-24 19:20:00)","180.25"
"C","1","[2016-07-24 19:20:00,2016-07-24 19:40:00)","143.3"
"C","1","[2016-07-24 20:20:00,2016-07-24 20:40:00)","184.26"
"C","1","[2016-07-24 21:20:00,2016-07-24 21:40:00)","202.49"
"C","1","[2016-07-25 00:20:00,2016-07-25 00:40:00)","149.26"
"C","1","[2016-07-25 04:00:00,2016-07-25 04:20:00)","213.51"
"C","1","[2016-07-25 05:20:00,2016-07-25 05:40:00)","96.5"
"C","1","[2016-07-25 07:00:00,2016-07-25 07:20:00)","196.44"
"C","1","[2016-07-25 07:20:00,2016-07-25 07:40:00)","102.81"
"C","1","[2016-07-25 07:40:00,2016-07-25 08:00:00)","144.38"
"C","1","[2016-07-25 08:00:00,2016-07-25 08:20:00)","153.63"
"C","1","[2016-07-25 08:20:00,2016-07-25 08:40:00)","183.6"
"C","1","[2016-07-25 08:40:00,2016-07-25 09:00:00)","120.05"
"C","1","[2016-07-25 09:00:00,2016-07-25 09:20:00)","173.78"
"C","1","[2016-07-25 09:20:00,2016-07-25 09:40:00)","176.07"
"C","1","[2016-07-25 10:00:00,2016-07-25 10:20:00)","94.8"
"C","1","[2016-07-25 10:40:00,2016-07-25 11:00:00)","107.67"
"C","1","[2016-07-25 11:20:00,2016-07-25 11:40:00)","142.97"
"C","1","[2016-07-25 12:00:00,2016-07-25 12:20:00)","158.26"
"C","1","[2016-07-25 12:20:00,2016-07-25 12:40:00)","82.47"
"C","1","[2016-07-25 12:40:00,2016-07-25 13:00:00)","173.4"
"C","1","[2016-07-25 13:00:00,2016-07-25 13:20:00)","161.18"
"C","1","[2016-07-25 13:20:00,2016-07-25 13:40:00)","129.38"
"C","1","[2016-07-25 13:40:00,2016-07-25 14:00:00)","139.57"
"C","1","[2016-07-25 14:00:00,2016-07-25 14:20:00)","145.41"
"C","1","[2016-07-25 15:00:00,2016-07-25 15:20:00)","145.17"
"C","1","[2016-07-25 15:20:00,2016-07-25 15:40:00)","150.79"
"C","1","[2016-07-25 15:40:00,2016-07-25 16:00:00)","188.88"
"C","1","[2016-07-25 16:00:00,2016-07-25 16:20:00)","164.02"
"C","1","[2016-07-25 16:20:00,2016-07-25 16:40:00)","266.91"
"C","1","[2016-07-25 16:40:00,2016-07-25 17:00:00)","158.64"
"C","1","[2016-07-25 17:00:00,2016-07-25 17:20:00)","142.19"
"C","1","[2016-07-25 17:20:00,2016-07-25 17:40:00)","128.89"
"C","1","[2016-07-25 17:40:00,2016-07-25 18:00:00)","204.5"
"C","1","[2016-07-25 18:00:00,2016-07-25 18:20:00)","175.41"
"C","1","[2016-07-25 18:20:00,2016-07-25 18:40:00)","183.94"
"C","1","[2016-07-25 18:40:00,2016-07-25 19:00:00)","179.37"
"C","1","[2016-07-25 19:00:00,2016-07-25 19:20:00)","206.28"
"C","1","[2016-07-25 21:00:00,2016-07-25 21:20:00)","106.65"
"C","1","[2016-07-25 23:40:00,2016-07-26 00:00:00)","199.68"
"C","1","[2016-07-26 01:20:00,2016-07-26 01:40:00)","177.07"
"C","1","[2016-07-26 03:00:00,2016-07-26 03:20:00)","226.93"
"C","1","[2016-07-26 06:00:00,2016-07-26 06:20:00)","121.34"
"C","1","[2016-07-26 07:20:00,2016-07-26 07:40:00)","158.5"
"C","1","[2016-07-26 08:20:00,2016-07-26 08:40:00)","186.44"
"C","1","[2016-07-26 08:40:00,2016-07-26 09:00:00)","193.3"
"C","1","[2016-07-26 09:00:00,2016-07-26 09:20:00)","195.46"
"C","1","[2016-07-26 09:20:00,2016-07-26 09:40:00)","199.8"
"C","1","[2016-07-26 10:00:00,2016-07-26 10:20:00)","127.51"
"C","1","[2016-07-26 10:20:00,2016-07-26 10:40:00)","138.66"
"C","1","[2016-07-26 10:40:00,2016-07-26 11:00:00)","255.0"
"C","1","[2016-07-26 11:00:00,2016-07-26 11:20:00)","153.19"
"C","1","[2016-07-26 11:40:00,2016-07-26 12:00:00)","138.51"
"C","1","[2016-07-26 12:00:00,2016-07-26 12:20:00)","172.59"
"C","1","[2016-07-26 12:20:00,2016-07-26 12:40:00)","163.17"
"C","1","[2016-07-26 12:40:00,2016-07-26 13:00:00)","117.94"
"C","1","[2016-07-26 13:00:00,2016-07-26 13:20:00)","123.79"
"C","1","[2016-07-26 13:20:00,2016-07-26 13:40:00)","131.19"
"C","1","[2016-07-26 14:00:00,2016-07-26 14:20:00)","196.27"
"C","1","[2016-07-26 14:40:00,2016-07-26 15:00:00)","168.57"
"C","1","[2016-07-26 15:00:00,2016-07-26 15:20:00)","140.78"
"C","1","[2016-07-26 15:20:00,2016-07-26 15:40:00)","123.29"
"C","1","[2016-07-26 15:40:00,2016-07-26 16:00:00)","126.77"
"C","1","[2016-07-26 16:20:00,2016-07-26 16:40:00)","135.05"
"C","1","[2016-07-26 17:00:00,2016-07-26 17:20:00)","244.31"
"C","1","[2016-07-26 17:20:00,2016-07-26 17:40:00)","159.8"
"C","1","[2016-07-26 17:40:00,2016-07-26 18:00:00)","155.43"
"C","1","[2016-07-26 20:00:00,2016-07-26 20:20:00)","234.42"
"C","1","[2016-07-27 01:20:00,2016-07-27 01:40:00)","215.09"
"C","1","[2016-07-27 05:40:00,2016-07-27 06:00:00)","119.32"
"C","1","[2016-07-27 07:00:00,2016-07-27 07:20:00)","179.21"
"C","1","[2016-07-27 07:40:00,2016-07-27 08:00:00)","139.74"
"C","1","[2016-07-27 08:00:00,2016-07-27 08:20:00)","140.42"
"C","1","[2016-07-27 08:20:00,2016-07-27 08:40:00)","120.69"
"C","1","[2016-07-27 09:00:00,2016-07-27 09:20:00)","153.18"
"C","1","[2016-07-27 09:20:00,2016-07-27 09:40:00)","139.52"
"C","1","[2016-07-27 10:00:00,2016-07-27 10:20:00)","134.75"
"C","1","[2016-07-27 10:40:00,2016-07-27 11:00:00)","119.97"
"C","1","[2016-07-27 11:20:00,2016-07-27 11:40:00)","182.83"
"C","1","[2016-07-27 11:40:00,2016-07-27 12:00:00)","178.13"
"C","1","[2016-07-27 12:00:00,2016-07-27 12:20:00)","109.0"
"C","1","[2016-07-27 12:20:00,2016-07-27 12:40:00)","178.77"
"C","1","[2016-07-27 13:00:00,2016-07-27 13:20:00)","168.49"
"C","1","[2016-07-27 13:20:00,2016-07-27 13:40:00)","125.67"
"C","1","[2016-07-27 13:40:00,2016-07-27 14:00:00)","274.25"
"C","1","[2016-07-27 14:00:00,2016-07-27 14:20:00)","107.98"
"C","1","[2016-07-27 14:40:00,2016-07-27 15:00:00)","182.09"
"C","1","[2016-07-27 15:20:00,2016-07-27 15:40:00)","130.93"
"C","1","[2016-07-27 15:40:00,2016-07-27 16:00:00)","186.71"
"C","1","[2016-07-27 16:00:00,2016-07-27 16:20:00)","179.71"
"C","1","[2016-07-27 16:20:00,2016-07-27 16:40:00)","195.47"
"C","1","[2016-07-27 16:40:00,2016-07-27 17:00:00)","130.44"
"C","1","[2016-07-27 17:00:00,2016-07-27 17:20:00)","120.33"
"C","1","[2016-07-27 17:20:00,2016-07-27 17:40:00)","171.87"
"C","1","[2016-07-27 17:40:00,2016-07-27 18:00:00)","192.99"
"C","1","[2016-07-27 18:40:00,2016-07-27 19:00:00)","150.27"
"C","1","[2016-07-27 21:00:00,2016-07-27 21:20:00)","193.06"
"C","1","[2016-07-27 21:20:00,2016-07-27 21:40:00)","228.63"
"C","1","[2016-07-27 21:40:00,2016-07-27 22:00:00)","213.95"
"C","1","[2016-07-27 22:00:00,2016-07-27 22:20:00)","133.23"
"C","1","[2016-07-27 22:20:00,2016-07-27 22:40:00)","143.47"
"C","1","[2016-07-27 22:40:00,2016-07-27 23:00:00)","136.11"
"C","1","[2016-07-27 23:40:00,2016-07-28 00:00:00)","182.75"
"C","1","[2016-07-28 00:40:00,2016-07-28 01:00:00)","207.24"
"C","1","[2016-07-28 07:20:00,2016-07-28 07:40:00)","207.49"
"C","1","[2016-07-28 07:40:00,2016-07-28 08:00:00)","202.1"
"C","1","[2016-07-28 08:40:00,2016-07-28 09:00:00)","173.98"
"C","1","[2016-07-28 09:00:00,2016-07-28 09:20:00)","213.46"
"C","1","[2016-07-28 09:20:00,2016-07-28 09:40:00)","164.15"
"C","1","[2016-07-28 10:00:00,2016-07-28 10:20:00)","216.6"
"C","1","[2016-07-28 10:20:00,2016-07-28 10:40:00)","206.06"
"C","1","[2016-07-28 11:00:00,2016-07-28 11:20:00)","155.69"
"C","1","[2016-07-28 11:20:00,2016-07-28 11:40:00)","168.61"
"C","1","[2016-07-28 11:40:00,2016-07-28 12:00:00)","234.53"
"C","1","[2016-07-28 12:00:00,2016-07-28 12:20:00)","146.82"
"C","1","[2016-07-28 12:20:00,2016-07-28 12:40:00)","176.49"
"C","1","[2016-07-28 12:40:00,2016-07-28 13:00:00)","148.33"
"C","1","[2016-07-28 13:20:00,2016-07-28 13:40:00)","108.67"
"C","1","[2016-07-28 13:40:00,2016-07-28 14:00:00)","165.04"
"C","1","[2016-07-28 14:00:00,2016-07-28 14:20:00)","141.96"
"C","1","[2016-07-28 14:20:00,2016-07-28 14:40:00)","153.4"
"C","1","[2016-07-28 14:40:00,2016-07-28 15:00:00)","137.33"
"C","1","[2016-07-28 15:00:00,2016-07-28 15:20:00)","147.76"
"C","1","[2016-07-28 15:20:00,2016-07-28 15:40:00)","212.12"
"C","1","[2016-07-28 15:40:00,2016-07-28 16:00:00)","232.31"
"C","1","[2016-07-28 16:00:00,2016-07-28 16:20:00)","221.43"
"C","1","[2016-07-28 16:20:00,2016-07-28 16:40:00)","148.52"
"C","1","[2016-07-28 16:40:00,2016-07-28 17:00:00)","199.62"
"C","1","[2016-07-28 17:00:00,2016-07-28 17:20:00)","132.32"
"C","1","[2016-07-28 17:40:00,2016-07-28 18:00:00)","137.46"
"C","1","[2016-07-28 18:00:00,2016-07-28 18:20:00)","159.0"
"C","1","[2016-07-28 18:40:00,2016-07-28 19:00:00)","171.54"
"C","1","[2016-07-28 19:00:00,2016-07-28 19:20:00)","239.57"
"C","1","[2016-07-28 20:00:00,2016-07-28 20:20:00)","207.2"
"C","1","[2016-07-28 21:20:00,2016-07-28 21:40:00)","338.06"
"C","1","[2016-07-28 22:20:00,2016-07-28 22:40:00)","211.89"
"C","1","[2016-07-28 23:00:00,2016-07-28 23:20:00)","172.01"
"C","1","[2016-07-29 02:40:00,2016-07-29 03:00:00)","189.53"
"C","1","[2016-07-29 06:20:00,2016-07-29 06:40:00)","157.99"
"C","1","[2016-07-29 08:00:00,2016-07-29 08:20:00)","113.61"
"C","1","[2016-07-29 08:20:00,2016-07-29 08:40:00)","126.68"
"C","1","[2016-07-29 08:40:00,2016-07-29 09:00:00)","174.43"
"C","1","[2016-07-29 10:00:00,2016-07-29 10:20:00)","216.85"
"C","1","[2016-07-29 10:20:00,2016-07-29 10:40:00)","174.66"
"C","1","[2016-07-29 11:00:00,2016-07-29 11:20:00)","98.6"
"C","1","[2016-07-29 11:40:00,2016-07-29 12:00:00)","117.5"
"C","1","[2016-07-29 12:00:00,2016-07-29 12:20:00)","155.44"
"C","1","[2016-07-29 12:20:00,2016-07-29 12:40:00)","125.66"
"C","1","[2016-07-29 12:40:00,2016-07-29 13:00:00)","169.56"
"C","1","[2016-07-29 13:00:00,2016-07-29 13:20:00)","160.51"
"C","1","[2016-07-29 13:20:00,2016-07-29 13:40:00)","164.38"
"C","1","[2016-07-29 13:40:00,2016-07-29 14:00:00)","210.1"
"C","1","[2016-07-29 14:00:00,2016-07-29 14:20:00)","176.81"
"C","1","[2016-07-29 15:00:00,2016-07-29 15:20:00)","142.23"
"C","1","[2016-07-29 15:20:00,2016-07-29 15:40:00)","148.4"
"C","1","[2016-07-29 15:40:00,2016-07-29 16:00:00)","170.81"
"C","1","[2016-07-29 16:00:00,2016-07-29 16:20:00)","222.91"
"C","1","[2016-07-29 16:20:00,2016-07-29 16:40:00)","264.24"
"C","1","[2016-07-29 16:40:00,2016-07-29 17:00:00)","262.45"
"C","1","[2016-07-29 17:20:00,2016-07-29 17:40:00)","129.07"
"C","1","[2016-07-29 17:40:00,2016-07-29 18:00:00)","230.0"
"C","1","[2016-07-29 18:00:00,2016-07-29 18:20:00)","177.08"
"C","1","[2016-07-29 18:20:00,2016-07-29 18:40:00)","197.47"
"C","1","[2016-07-29 19:00:00,2016-07-29 19:20:00)","227.49"
"C","1","[2016-07-29 20:00:00,2016-07-29 20:20:00)","338.31"
"C","1","[2016-07-29 21:00:00,2016-07-29 21:20:00)","260.69"
"C","1","[2016-07-29 21:40:00,2016-07-29 22:00:00)","195.54"
"C","1","[2016-07-29 23:40:00,2016-07-30 00:00:00)","118.46"
"C","1","[2016-07-30 01:40:00,2016-07-30 02:00:00)","165.42"
"C","1","[2016-07-30 05:40:00,2016-07-30 06:00:00)","119.78"
"C","1","[2016-07-30 06:20:00,2016-07-30 06:40:00)","127.55"
"C","1","[2016-07-30 06:40:00,2016-07-30 07:00:00)","147.29"
"C","1","[2016-07-30 07:00:00,2016-07-30 07:20:00)","219.27"
"C","1","[2016-07-30 07:20:00,2016-07-30 07:40:00)","225.93"
"C","1","[2016-07-30 07:40:00,2016-07-30 08:00:00)","175.8"
"C","1","[2016-07-30 08:20:00,2016-07-30 08:40:00)","267.14"
"C","1","[2016-07-30 08:40:00,2016-07-30 09:00:00)","219.51"
"C","1","[2016-07-30 09:00:00,2016-07-30 09:20:00)","126.85"
"C","1","[2016-07-30 09:20:00,2016-07-30 09:40:00)","262.0"
"C","1","[2016-07-30 09:40:00,2016-07-30 10:00:00)","154.17"
"C","1","[2016-07-30 10:00:00,2016-07-30 10:20:00)","165.32"
"C","1","[2016-07-30 10:40:00,2016-07-30 11:00:00)","178.26"
"C","1","[2016-07-30 11:00:00,2016-07-30 11:20:00)","230.04"
"C","1","[2016-07-30 11:20:00,2016-07-30 11:40:00)","178.72"
"C","1","[2016-07-30 11:40:00,2016-07-30 12:00:00)","196.56"
"C","1","[2016-07-30 12:00:00,2016-07-30 12:20:00)","147.5"
"C","1","[2016-07-30 12:20:00,2016-07-30 12:40:00)","112.53"
"C","1","[2016-07-30 12:40:00,2016-07-30 13:00:00)","146.38"
"C","1","[2016-07-30 13:00:00,2016-07-30 13:20:00)","138.85"
"C","1","[2016-07-30 13:20:00,2016-07-30 13:40:00)","169.74"
"C","1","[2016-07-30 13:40:00,2016-07-30 14:00:00)","221.25"
"C","1","[2016-07-30 14:40:00,2016-07-30 15:00:00)","195.27"
"C","1","[2016-07-30 15:20:00,2016-07-30 15:40:00)","467.12"
"C","1","[2016-07-30 16:20:00,2016-07-30 16:40:00)","201.31"
"C","1","[2016-07-30 16:40:00,2016-07-30 17:00:00)","226.22"
"C","1","[2016-07-30 17:00:00,2016-07-30 17:20:00)","153.03"
"C","1","[2016-07-30 17:20:00,2016-07-30 17:40:00)","208.75"
"C","1","[2016-07-30 17:40:00,2016-07-30 18:00:00)","289.08"
"C","1","[2016-07-30 18:00:00,2016-07-30 18:20:00)","182.53"
"C","1","[2016-07-30 18:20:00,2016-07-30 18:40:00)","194.63"
"C","1","[2016-07-30 18:40:00,2016-07-30 19:00:00)","155.56"
"C","1","[2016-07-30 19:20:00,2016-07-30 19:40:00)","372.32"
"C","1","[2016-07-31 05:00:00,2016-07-31 05:20:00)","192.06"
"C","1","[2016-07-31 05:40:00,2016-07-31 06:00:00)","202.98"
"C","1","[2016-07-31 06:40:00,2016-07-31 07:00:00)","145.74"
"C","1","[2016-07-31 07:00:00,2016-07-31 07:20:00)","125.72"
"C","1","[2016-07-31 07:20:00,2016-07-31 07:40:00)","164.74"
"C","1","[2016-07-31 07:40:00,2016-07-31 08:00:00)","217.12"
"C","1","[2016-07-31 08:20:00,2016-07-31 08:40:00)","130.82"
"C","1","[2016-07-31 08:40:00,2016-07-31 09:00:00)","118.27"
"C","1","[2016-07-31 09:00:00,2016-07-31 09:20:00)","128.04"
"C","1","[2016-07-31 09:20:00,2016-07-31 09:40:00)","200.99"
"C","1","[2016-07-31 09:40:00,2016-07-31 10:00:00)","311.46"
"C","1","[2016-07-31 10:00:00,2016-07-31 10:20:00)","156.51"
"C","1","[2016-07-31 10:20:00,2016-07-31 10:40:00)","162.0"
"C","1","[2016-07-31 10:40:00,2016-07-31 11:00:00)","202.61"
"C","1","[2016-07-31 11:00:00,2016-07-31 11:20:00)","131.8"
"C","1","[2016-07-31 11:20:00,2016-07-31 11:40:00)","171.92"
"C","1","[2016-07-31 11:40:00,2016-07-31 12:00:00)","154.26"
"C","1","[2016-07-31 12:20:00,2016-07-31 12:40:00)","280.69"
"C","1","[2016-07-31 12:40:00,2016-07-31 13:00:00)","146.67"
"C","1","[2016-07-31 13:00:00,2016-07-31 13:20:00)","108.67"
"C","1","[2016-07-31 13:20:00,2016-07-31 13:40:00)","207.69"
"C","1","[2016-07-31 13:40:00,2016-07-31 14:00:00)","212.68"
"C","1","[2016-07-31 14:00:00,2016-07-31 14:20:00)","159.19"
"C","1","[2016-07-31 14:20:00,2016-07-31 14:40:00)","192.59"
"C","1","[2016-07-31 14:40:00,2016-07-31 15:00:00)","179.49"
"C","1","[2016-07-31 15:00:00,2016-07-31 15:20:00)","158.07"
"C","1","[2016-07-31 15:20:00,2016-07-31 15:40:00)","187.58"
"C","1","[2016-07-31 15:40:00,2016-07-31 16:00:00)","168.81"
"C","1","[2016-07-31 16:00:00,2016-07-31 16:20:00)","234.17"
"C","1","[2016-07-31 16:20:00,2016-07-31 16:40:00)","116.77"
"C","1","[2016-07-31 16:40:00,2016-07-31 17:00:00)","236.38"
"C","1","[2016-07-31 17:00:00,2016-07-31 17:20:00)","165.71"
"C","1","[2016-07-31 17:20:00,2016-07-31 17:40:00)","154.36"
"C","1","[2016-07-31 17:40:00,2016-07-31 18:00:00)","179.91"
"C","1","[2016-07-31 18:00:00,2016-07-31 18:20:00)","141.49"
"C","1","[2016-07-31 18:20:00,2016-07-31 18:40:00)","178.27"
"C","1","[2016-07-31 18:40:00,2016-07-31 19:00:00)","124.66"
"C","1","[2016-07-31 19:00:00,2016-07-31 19:20:00)","789.87"
"C","1","[2016-07-31 19:40:00,2016-07-31 20:00:00)","191.45"
"C","1","[2016-07-31 20:40:00,2016-07-31 21:00:00)","230.84"
"C","1","[2016-07-31 21:20:00,2016-07-31 21:40:00)","185.33"
"C","1","[2016-07-31 22:00:00,2016-07-31 22:20:00)","148.4"
"C","1","[2016-08-01 00:00:00,2016-08-01 00:20:00)","169.94"
"C","1","[2016-08-01 00:20:00,2016-08-01 00:40:00)","209.48"
"C","1","[2016-08-01 02:20:00,2016-08-01 02:40:00)","142.9"
"C","1","[2016-08-01 03:20:00,2016-08-01 03:40:00)","323.77"
"C","1","[2016-08-01 05:40:00,2016-08-01 06:00:00)","203.52"
"C","1","[2016-08-01 06:00:00,2016-08-01 06:20:00)","122.88"
"C","1","[2016-08-01 06:20:00,2016-08-01 06:40:00)","111.31"
"C","1","[2016-08-01 07:40:00,2016-08-01 08:00:00)","171.49"
"C","1","[2016-08-01 08:00:00,2016-08-01 08:20:00)","165.85"
"C","1","[2016-08-01 08:20:00,2016-08-01 08:40:00)","166.4"
"C","1","[2016-08-01 08:40:00,2016-08-01 09:00:00)","181.59"
"C","1","[2016-08-01 09:00:00,2016-08-01 09:20:00)","77.33"
"C","1","[2016-08-01 09:20:00,2016-08-01 09:40:00)","140.74"
"C","1","[2016-08-01 09:40:00,2016-08-01 10:00:00)","147.87"
"C","1","[2016-08-01 10:00:00,2016-08-01 10:20:00)","166.63"
"C","1","[2016-08-01 10:40:00,2016-08-01 11:00:00)","158.72"
"C","1","[2016-08-01 11:00:00,2016-08-01 11:20:00)","192.57"
"C","1","[2016-08-01 11:20:00,2016-08-01 11:40:00)","263.82"
"C","1","[2016-08-01 11:40:00,2016-08-01 12:00:00)","172.59"
"C","1","[2016-08-01 12:00:00,2016-08-01 12:20:00)","145.68"
"C","1","[2016-08-01 12:40:00,2016-08-01 13:00:00)","163.87"
"C","1","[2016-08-01 13:00:00,2016-08-01 13:20:00)","106.7"
"C","1","[2016-08-01 13:20:00,2016-08-01 13:40:00)","153.81"
"C","1","[2016-08-01 13:40:00,2016-08-01 14:00:00)","150.21"
"C","1","[2016-08-01 14:00:00,2016-08-01 14:20:00)","156.19"
"C","1","[2016-08-01 15:00:00,2016-08-01 15:20:00)","118.19"
"C","1","[2016-08-01 16:00:00,2016-08-01 16:20:00)","165.78"
"C","1","[2016-08-01 16:20:00,2016-08-01 16:40:00)","123.6"
"C","1","[2016-08-01 16:40:00,2016-08-01 17:00:00)","201.88"
"C","1","[2016-08-01 17:00:00,2016-08-01 17:20:00)","261.39"
"C","1","[2016-08-01 17:40:00,2016-08-01 18:00:00)","205.97"
"C","1","[2016-08-01 18:00:00,2016-08-01 18:20:00)","78.9"
"C","1","[2016-08-01 18:40:00,2016-08-01 19:00:00)","148.45"
"C","1","[2016-08-01 20:40:00,2016-08-01 21:00:00)","152.05"
"C","1","[2016-08-01 21:00:00,2016-08-01 21:20:00)","160.32"
"C","1","[2016-08-01 21:20:00,2016-08-01 21:40:00)","232.56"
"C","1","[2016-08-02 01:20:00,2016-08-02 01:40:00)","189.1"
"C","1","[2016-08-02 06:40:00,2016-08-02 07:00:00)","159.86"
"C","1","[2016-08-02 07:00:00,2016-08-02 07:20:00)","162.28"
"C","1","[2016-08-02 07:20:00,2016-08-02 07:40:00)","199.95"
"C","1","[2016-08-02 07:40:00,2016-08-02 08:00:00)","132.65"
"C","1","[2016-08-02 08:00:00,2016-08-02 08:20:00)","137.17"
"C","1","[2016-08-02 08:20:00,2016-08-02 08:40:00)","161.87"
"C","1","[2016-08-02 08:40:00,2016-08-02 09:00:00)","152.68"
"C","1","[2016-08-02 09:00:00,2016-08-02 09:20:00)","168.03"
"C","1","[2016-08-02 09:20:00,2016-08-02 09:40:00)","237.81"
"C","1","[2016-08-02 10:00:00,2016-08-02 10:20:00)","214.47"
"C","1","[2016-08-02 10:20:00,2016-08-02 10:40:00)","177.45"
"C","1","[2016-08-02 10:40:00,2016-08-02 11:00:00)","180.89"
"C","1","[2016-08-02 11:00:00,2016-08-02 11:20:00)","140.53"
"C","1","[2016-08-02 11:20:00,2016-08-02 11:40:00)","170.16"
"C","1","[2016-08-02 11:40:00,2016-08-02 12:00:00)","218.59"
"C","1","[2016-08-02 12:00:00,2016-08-02 12:20:00)","219.12"
"C","1","[2016-08-02 12:20:00,2016-08-02 12:40:00)","159.43"
"C","1","[2016-08-02 12:40:00,2016-08-02 13:00:00)","212.36"
"C","1","[2016-08-02 13:40:00,2016-08-02 14:00:00)","138.4"
"C","1","[2016-08-02 14:00:00,2016-08-02 14:20:00)","117.13"
"C","1","[2016-08-02 14:40:00,2016-08-02 15:00:00)","163.76"
"C","1","[2016-08-02 15:00:00,2016-08-02 15:20:00)","202.7"
"C","1","[2016-08-02 15:20:00,2016-08-02 15:40:00)","105.44"
"C","1","[2016-08-02 15:40:00,2016-08-02 16:00:00)","193.06"
"C","1","[2016-08-02 16:00:00,2016-08-02 16:20:00)","179.63"
"C","1","[2016-08-02 16:20:00,2016-08-02 16:40:00)","103.74"
"C","1","[2016-08-02 17:00:00,2016-08-02 17:20:00)","126.9"
"C","1","[2016-08-02 17:40:00,2016-08-02 18:00:00)","137.64"
"C","1","[2016-08-02 18:00:00,2016-08-02 18:20:00)","198.81"
"C","1","[2016-08-02 18:20:00,2016-08-02 18:40:00)","256.27"
"C","1","[2016-08-02 18:40:00,2016-08-02 19:00:00)","259.49"
"C","1","[2016-08-02 20:40:00,2016-08-02 21:00:00)","247.45"
"C","1","[2016-08-02 22:00:00,2016-08-02 22:20:00)","220.61"
"C","1","[2016-08-02 22:40:00,2016-08-02 23:00:00)","155.09"
"C","1","[2016-08-02 23:40:00,2016-08-03 00:00:00)","126.1"
"C","1","[2016-08-03 06:00:00,2016-08-03 06:20:00)","179.66"
"C","1","[2016-08-03 07:00:00,2016-08-03 07:20:00)","148.14"
"C","1","[2016-08-03 07:20:00,2016-08-03 07:40:00)","268.76"
"C","1","[2016-08-03 07:40:00,2016-08-03 08:00:00)","144.47"
"C","1","[2016-08-03 08:00:00,2016-08-03 08:20:00)","111.36"
"C","1","[2016-08-03 08:20:00,2016-08-03 08:40:00)","201.15"
"C","1","[2016-08-03 08:40:00,2016-08-03 09:00:00)","158.99"
"C","1","[2016-08-03 09:00:00,2016-08-03 09:20:00)","130.02"
"C","1","[2016-08-03 09:20:00,2016-08-03 09:40:00)","138.18"
"C","1","[2016-08-03 09:40:00,2016-08-03 10:00:00)","161.18"
"C","1","[2016-08-03 10:00:00,2016-08-03 10:20:00)","245.44"
"C","1","[2016-08-03 10:20:00,2016-08-03 10:40:00)","178.54"
"C","1","[2016-08-03 10:40:00,2016-08-03 11:00:00)","181.11"
"C","1","[2016-08-03 11:00:00,2016-08-03 11:20:00)","172.97"
"C","1","[2016-08-03 11:20:00,2016-08-03 11:40:00)","65.78"
