"tollgate_id","time_window","direction","volume"
"2","[2016-10-14 11:00:00,2016-10-14 11:20:00)","0","76"
"1","[2016-10-14 11:20:00,2016-10-14 11:40:00)","1","98"
"1","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","41"
"3","[2016-10-14 11:20:00,2016-10-14 11:40:00)","1","89"
"3","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","97"
"2","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","66"
"1","[2016-10-14 11:40:00,2016-10-14 12:00:00)","1","89"
"1","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","41"
"3","[2016-10-14 11:40:00,2016-10-14 12:00:00)","1","85"
"3","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","93"
"2","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","61"
"1","[2016-10-14 12:00:00,2016-10-14 12:20:00)","1","103"
"1","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","24"
"3","[2016-10-14 12:00:00,2016-10-14 12:20:00)","1","95"
"3","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","99"
"2","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","65"
"1","[2016-10-14 12:20:00,2016-10-14 12:40:00)","1","93"
"1","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","42"
"3","[2016-10-14 12:20:00,2016-10-14 12:40:00)","1","107"
"3","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","95"
"2","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","86"
"1","[2016-10-14 12:40:00,2016-10-14 13:00:00)","1","88"
"1","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","54"
"3","[2016-10-14 12:40:00,2016-10-14 13:00:00)","1","94"
"3","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","105"
"2","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","93"
"1","[2016-10-14 13:00:00,2016-10-14 13:20:00)","1","99"
"1","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","58"
"3","[2016-10-14 13:00:00,2016-10-14 13:20:00)","1","141"
"3","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","124"
"2","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","80"
"1","[2016-10-14 13:20:00,2016-10-14 13:40:00)","1","111"
"1","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","53"
"3","[2016-10-14 13:20:00,2016-10-14 13:40:00)","1","129"
"3","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","108"
"2","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","83"
"1","[2016-10-14 13:40:00,2016-10-14 14:00:00)","1","108"
"1","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","44"
"3","[2016-10-14 13:40:00,2016-10-14 14:00:00)","1","123"
"3","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","111"
"2","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","102"
"1","[2016-10-14 14:00:00,2016-10-14 14:20:00)","1","122"
"1","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","66"
"3","[2016-10-14 14:00:00,2016-10-14 14:20:00)","1","121"
"3","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","121"
"2","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","97"
"1","[2016-10-14 14:20:00,2016-10-14 14:40:00)","1","101"
"1","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","66"
"3","[2016-10-14 14:20:00,2016-10-14 14:40:00)","1","116"
"3","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","94"
"2","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","101"
"1","[2016-10-14 14:40:00,2016-10-14 15:00:00)","1","100"
"1","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","50"
"3","[2016-10-14 14:40:00,2016-10-14 15:00:00)","1","113"
"3","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","130"
"2","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","82"
"1","[2016-10-14 15:00:00,2016-10-14 15:20:00)","1","117"
"1","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","76"
"3","[2016-10-14 15:00:00,2016-10-14 15:20:00)","1","100"
"3","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","140"
"2","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","81"
"1","[2016-10-14 15:20:00,2016-10-14 15:40:00)","1","116"
"1","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","66"
"3","[2016-10-14 15:20:00,2016-10-14 15:40:00)","1","106"
"3","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","138"
"2","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","104"
"1","[2016-10-14 15:40:00,2016-10-14 16:00:00)","1","116"
"1","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","70"
"3","[2016-10-14 15:40:00,2016-10-14 16:00:00)","1","109"
"3","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","137"
"2","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","94"
"1","[2016-10-14 16:00:00,2016-10-14 16:20:00)","1","105"
"1","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","63"
"3","[2016-10-14 16:00:00,2016-10-14 16:20:00)","1","115"
"3","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","139"
"2","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","102"
"1","[2016-10-14 16:20:00,2016-10-14 16:40:00)","1","125"
"1","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","71"
"3","[2016-10-14 16:20:00,2016-10-14 16:40:00)","1","89"
"3","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","135"
"2","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","94"
"1","[2016-10-14 16:40:00,2016-10-14 17:00:00)","1","114"
"1","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","62"
"3","[2016-10-14 16:40:00,2016-10-14 17:00:00)","1","103"
"3","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","148"
"2","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","87"
"1","[2016-10-14 17:00:00,2016-10-14 17:20:00)","1","122"
"1","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","44"
"3","[2016-10-14 17:00:00,2016-10-14 17:20:00)","1","112"
"3","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","146"
"2","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","83"
"1","[2016-10-14 17:20:00,2016-10-14 17:40:00)","1","132"
"1","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","47"
"3","[2016-10-14 17:20:00,2016-10-14 17:40:00)","1","107"
"3","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","122"
"2","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","98"
"1","[2016-10-14 17:40:00,2016-10-14 18:00:00)","1","135"
"1","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","39"
"3","[2016-10-14 17:40:00,2016-10-14 18:00:00)","1","128"
"3","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","112"
"2","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","79"
"1","[2016-10-14 18:00:00,2016-10-14 18:20:00)","1","89"
"1","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","35"
"3","[2016-10-14 18:00:00,2016-10-14 18:20:00)","1","125"
"3","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","74"
"2","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","71"
"1","[2016-10-14 18:20:00,2016-10-14 18:40:00)","1","85"
"1","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","30"
"3","[2016-10-14 18:20:00,2016-10-14 18:40:00)","1","67"
"3","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","68"
"2","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","89"
"1","[2016-10-14 18:40:00,2016-10-14 19:00:00)","1","84"
"1","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","43"
"3","[2016-10-14 18:40:00,2016-10-14 19:00:00)","1","38"
"3","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","57"
"2","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","69"
"1","[2016-10-14 19:00:00,2016-10-14 19:20:00)","1","58"
"1","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","43"
"3","[2016-10-14 19:00:00,2016-10-14 19:20:00)","1","54"
"3","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","65"
"2","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","53"
"1","[2016-10-14 19:20:00,2016-10-14 19:40:00)","1","64"
"1","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","36"
"3","[2016-10-14 19:20:00,2016-10-14 19:40:00)","1","51"
"3","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","79"
"2","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","52"
"1","[2016-10-14 19:40:00,2016-10-14 20:00:00)","1","59"
"1","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","30"
"3","[2016-10-14 19:40:00,2016-10-14 20:00:00)","1","52"
"3","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","57"
"2","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","49"
"1","[2016-10-14 20:00:00,2016-10-14 20:20:00)","1","55"
"1","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","32"
"3","[2016-10-14 20:00:00,2016-10-14 20:20:00)","1","51"
"3","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","53"
"2","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","48"
"1","[2016-10-14 20:20:00,2016-10-14 20:40:00)","1","47"
"1","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","21"
"3","[2016-10-14 20:20:00,2016-10-14 20:40:00)","1","44"
"3","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","47"
"2","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","35"
"1","[2016-10-14 20:40:00,2016-10-14 21:00:00)","1","50"
"1","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","29"
"3","[2016-10-14 20:40:00,2016-10-14 21:00:00)","1","50"
"3","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","53"
"2","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","38"
"1","[2016-10-14 21:00:00,2016-10-14 21:20:00)","1","37"
"1","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","15"
"3","[2016-10-14 21:00:00,2016-10-14 21:20:00)","1","43"
"3","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","40"
"2","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","24"
"1","[2016-10-14 21:20:00,2016-10-14 21:40:00)","1","31"
"1","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","18"
"3","[2016-10-14 21:20:00,2016-10-14 21:40:00)","1","44"
"3","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","31"
"2","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","29"
"1","[2016-10-14 21:40:00,2016-10-14 22:00:00)","1","39"
"1","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","14"
"3","[2016-10-14 21:40:00,2016-10-14 22:00:00)","1","39"
"3","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","35"
"2","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","37"
"1","[2016-10-14 22:00:00,2016-10-14 22:20:00)","1","20"
"1","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","13"
"3","[2016-10-14 22:00:00,2016-10-14 22:20:00)","1","27"
"3","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","37"
"2","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","25"
"1","[2016-10-14 22:20:00,2016-10-14 22:40:00)","1","32"
"1","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","15"
"3","[2016-10-14 22:20:00,2016-10-14 22:40:00)","1","37"
"3","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","22"
"2","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","24"
"1","[2016-10-14 22:40:00,2016-10-14 23:00:00)","1","29"
"1","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","10"
"3","[2016-10-14 22:40:00,2016-10-14 23:00:00)","1","29"
"3","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","20"
"2","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","21"
"1","[2016-10-14 23:00:00,2016-10-14 23:20:00)","1","12"
"1","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","8"
"3","[2016-10-14 23:00:00,2016-10-14 23:20:00)","1","19"
"3","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","19"
"2","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","8"
"1","[2016-10-14 23:20:00,2016-10-14 23:40:00)","1","22"
"1","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","14"
"3","[2016-10-14 23:20:00,2016-10-14 23:40:00)","1","26"
"3","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","16"
"2","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","12"
"1","[2016-10-14 23:40:00,2016-10-15 00:00:00)","1","13"
"1","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","5"
"3","[2016-10-14 23:40:00,2016-10-15 00:00:00)","1","12"
"3","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","8"
"2","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","7"
"1","[2016-10-15 00:00:00,2016-10-15 00:20:00)","1","127"
"1","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","8"
"3","[2016-10-15 00:00:00,2016-10-15 00:20:00)","1","171"
"3","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","14"
"2","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","3"
"1","[2016-10-15 00:20:00,2016-10-15 00:40:00)","1","92"
"1","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","9"
"3","[2016-10-15 00:20:00,2016-10-15 00:40:00)","1","100"
"3","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","17"
"2","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","2"
"1","[2016-10-15 00:40:00,2016-10-15 01:00:00)","1","60"
"1","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","10"
"3","[2016-10-15 00:40:00,2016-10-15 01:00:00)","1","83"
"3","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","16"
"2","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","1"
"1","[2016-10-15 01:00:00,2016-10-15 01:20:00)","1","13"
"1","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","9"
"3","[2016-10-15 01:00:00,2016-10-15 01:20:00)","1","11"
"3","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","24"
"2","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","1"
"1","[2016-10-15 01:20:00,2016-10-15 01:40:00)","1","11"
"1","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","8"
"3","[2016-10-15 01:20:00,2016-10-15 01:40:00)","1","7"
"3","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","22"
"2","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","1"
"1","[2016-10-15 01:40:00,2016-10-15 02:00:00)","1","11"
"1","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","9"
"3","[2016-10-15 01:40:00,2016-10-15 02:00:00)","1","7"
"3","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","12"
"2","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","2"
"1","[2016-10-15 02:00:00,2016-10-15 02:20:00)","1","8"
"1","[2016-10-15 02:00:00,2016-10-15 02:20:00)","0","11"
"3","[2016-10-15 02:00:00,2016-10-15 02:20:00)","1","6"
"3","[2016-10-15 02:00:00,2016-10-15 02:20:00)","0","13"
"1","[2016-10-15 02:20:00,2016-10-15 02:40:00)","1","4"
"1","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","8"
"3","[2016-10-15 02:20:00,2016-10-15 02:40:00)","1","7"
"3","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","21"
"2","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","1"
"1","[2016-10-15 02:40:00,2016-10-15 03:00:00)","1","12"
"1","[2016-10-15 02:40:00,2016-10-15 03:00:00)","0","5"
"3","[2016-10-15 02:40:00,2016-10-15 03:00:00)","1","5"
"3","[2016-10-15 02:40:00,2016-10-15 03:00:00)","0","11"
"1","[2016-10-15 03:00:00,2016-10-15 03:20:00)","1","10"
"1","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","6"
"3","[2016-10-15 03:00:00,2016-10-15 03:20:00)","1","5"
"3","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","10"
"2","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","1"
"1","[2016-10-15 03:20:00,2016-10-15 03:40:00)","1","9"
"1","[2016-10-15 03:20:00,2016-10-15 03:40:00)","0","9"
"3","[2016-10-15 03:20:00,2016-10-15 03:40:00)","1","5"
"3","[2016-10-15 03:20:00,2016-10-15 03:40:00)","0","15"
"1","[2016-10-15 03:40:00,2016-10-15 04:00:00)","1","16"
"1","[2016-10-15 03:40:00,2016-10-15 04:00:00)","0","9"
"3","[2016-10-15 03:40:00,2016-10-15 04:00:00)","1","4"
"3","[2016-10-15 03:40:00,2016-10-15 04:00:00)","0","12"
"1","[2016-10-15 04:00:00,2016-10-15 04:20:00)","1","13"
"1","[2016-10-15 04:00:00,2016-10-15 04:20:00)","0","9"
"3","[2016-10-15 04:00:00,2016-10-15 04:20:00)","1","5"
"3","[2016-10-15 04:00:00,2016-10-15 04:20:00)","0","14"
"1","[2016-10-15 04:20:00,2016-10-15 04:40:00)","1","23"
"1","[2016-10-15 04:20:00,2016-10-15 04:40:00)","0","9"
"3","[2016-10-15 04:20:00,2016-10-15 04:40:00)","1","6"
"3","[2016-10-15 04:20:00,2016-10-15 04:40:00)","0","12"
"2","[2016-10-15 04:20:00,2016-10-15 04:40:00)","0","1"
"1","[2016-10-15 04:40:00,2016-10-15 05:00:00)","1","23"
"1","[2016-10-15 04:40:00,2016-10-15 05:00:00)","0","11"
"3","[2016-10-15 04:40:00,2016-10-15 05:00:00)","1","6"
"3","[2016-10-15 04:40:00,2016-10-15 05:00:00)","0","17"
"2","[2016-10-15 04:40:00,2016-10-15 05:00:00)","0","1"
"1","[2016-10-15 05:00:00,2016-10-15 05:20:00)","1","24"
"1","[2016-10-15 05:00:00,2016-10-15 05:20:00)","0","10"
"3","[2016-10-15 05:00:00,2016-10-15 05:20:00)","1","13"
"3","[2016-10-15 05:00:00,2016-10-15 05:20:00)","0","18"
"2","[2016-10-15 05:00:00,2016-10-15 05:20:00)","0","17"
"1","[2016-10-15 05:20:00,2016-10-15 05:40:00)","1","28"
"1","[2016-10-15 05:20:00,2016-10-15 05:40:00)","0","7"
"3","[2016-10-15 05:20:00,2016-10-15 05:40:00)","1","12"
"3","[2016-10-15 05:20:00,2016-10-15 05:40:00)","0","10"
"2","[2016-10-15 05:20:00,2016-10-15 05:40:00)","0","21"
"1","[2016-10-15 05:40:00,2016-10-15 06:00:00)","1","37"
"1","[2016-10-15 05:40:00,2016-10-15 06:00:00)","0","9"
"3","[2016-10-15 05:40:00,2016-10-15 06:00:00)","1","20"
"3","[2016-10-15 05:40:00,2016-10-15 06:00:00)","0","22"
"2","[2016-10-15 05:40:00,2016-10-15 06:00:00)","0","14"
"1","[2016-10-15 06:00:00,2016-10-15 06:20:00)","1","43"
"1","[2016-10-15 06:00:00,2016-10-15 06:20:00)","0","10"
"3","[2016-10-15 06:00:00,2016-10-15 06:20:00)","1","16"
"3","[2016-10-15 06:00:00,2016-10-15 06:20:00)","0","19"
"2","[2016-10-15 06:00:00,2016-10-15 06:20:00)","0","21"
"1","[2016-10-15 06:20:00,2016-10-15 06:40:00)","1","44"
"1","[2016-10-15 06:20:00,2016-10-15 06:40:00)","0","19"
"3","[2016-10-15 06:20:00,2016-10-15 06:40:00)","1","39"
"3","[2016-10-15 06:20:00,2016-10-15 06:40:00)","0","42"
"2","[2016-10-15 06:20:00,2016-10-15 06:40:00)","0","13"
"1","[2016-10-15 06:40:00,2016-10-15 07:00:00)","1","59"
"1","[2016-10-15 06:40:00,2016-10-15 07:00:00)","0","31"
"3","[2016-10-15 06:40:00,2016-10-15 07:00:00)","1","63"
"3","[2016-10-15 06:40:00,2016-10-15 07:00:00)","0","80"
"1","[2016-10-15 07:00:00,2016-10-15 07:20:00)","1","49"
"1","[2016-10-15 07:00:00,2016-10-15 07:20:00)","0","39"
"3","[2016-10-15 07:00:00,2016-10-15 07:20:00)","1","59"
"3","[2016-10-15 07:00:00,2016-10-15 07:20:00)","0","103"
"1","[2016-10-15 07:20:00,2016-10-15 07:40:00)","1","75"
"1","[2016-10-15 07:20:00,2016-10-15 07:40:00)","0","53"
"3","[2016-10-15 07:20:00,2016-10-15 07:40:00)","1","62"
"3","[2016-10-15 07:20:00,2016-10-15 07:40:00)","0","107"
"2","[2016-10-15 07:20:00,2016-10-15 07:40:00)","0","50"
"1","[2016-10-15 07:40:00,2016-10-15 08:00:00)","1","72"
"1","[2016-10-15 07:40:00,2016-10-15 08:00:00)","0","46"
"3","[2016-10-15 07:40:00,2016-10-15 08:00:00)","1","77"
"3","[2016-10-15 07:40:00,2016-10-15 08:00:00)","0","92"
"2","[2016-10-15 07:40:00,2016-10-15 08:00:00)","0","81"
"1","[2016-10-15 08:00:00,2016-10-15 08:20:00)","1","73"
"1","[2016-10-15 08:00:00,2016-10-15 08:20:00)","0","44"
"3","[2016-10-15 08:00:00,2016-10-15 08:20:00)","1","80"
"3","[2016-10-15 08:00:00,2016-10-15 08:20:00)","0","105"
"2","[2016-10-15 08:00:00,2016-10-15 08:20:00)","0","101"
"1","[2016-10-15 08:20:00,2016-10-15 08:40:00)","1","103"
"1","[2016-10-15 08:20:00,2016-10-15 08:40:00)","0","47"
"3","[2016-10-15 08:20:00,2016-10-15 08:40:00)","1","80"
"3","[2016-10-15 08:20:00,2016-10-15 08:40:00)","0","97"
"2","[2016-10-15 08:20:00,2016-10-15 08:40:00)","0","118"
"1","[2016-10-15 08:40:00,2016-10-15 09:00:00)","1","123"
"1","[2016-10-15 08:40:00,2016-10-15 09:00:00)","0","55"
"3","[2016-10-15 08:40:00,2016-10-15 09:00:00)","1","121"
"3","[2016-10-15 08:40:00,2016-10-15 09:00:00)","0","128"
"2","[2016-10-15 08:40:00,2016-10-15 09:00:00)","0","103"
"1","[2016-10-15 09:00:00,2016-10-15 09:20:00)","1","110"
"1","[2016-10-15 09:00:00,2016-10-15 09:20:00)","0","70"
"3","[2016-10-15 09:00:00,2016-10-15 09:20:00)","1","90"
"3","[2016-10-15 09:00:00,2016-10-15 09:20:00)","0","127"
"2","[2016-10-15 09:00:00,2016-10-15 09:20:00)","0","108"
"1","[2016-10-15 09:20:00,2016-10-15 09:40:00)","1","103"
"1","[2016-10-15 09:20:00,2016-10-15 09:40:00)","0","72"
"3","[2016-10-15 09:20:00,2016-10-15 09:40:00)","1","97"
"3","[2016-10-15 09:20:00,2016-10-15 09:40:00)","0","115"
"2","[2016-10-15 09:20:00,2016-10-15 09:40:00)","0","124"
"1","[2016-10-15 09:40:00,2016-10-15 10:00:00)","1","121"
"1","[2016-10-15 09:40:00,2016-10-15 10:00:00)","0","55"
"3","[2016-10-15 09:40:00,2016-10-15 10:00:00)","1","105"
"3","[2016-10-15 09:40:00,2016-10-15 10:00:00)","0","121"
"2","[2016-10-15 09:40:00,2016-10-15 10:00:00)","0","95"
"1","[2016-10-15 10:00:00,2016-10-15 10:20:00)","1","114"
"1","[2016-10-15 10:00:00,2016-10-15 10:20:00)","0","60"
"3","[2016-10-15 10:00:00,2016-10-15 10:20:00)","1","97"
"3","[2016-10-15 10:00:00,2016-10-15 10:20:00)","0","119"
"2","[2016-10-15 10:00:00,2016-10-15 10:20:00)","0","111"
"1","[2016-10-15 10:20:00,2016-10-15 10:40:00)","1","105"
"1","[2016-10-15 10:20:00,2016-10-15 10:40:00)","0","65"
"3","[2016-10-15 10:20:00,2016-10-15 10:40:00)","1","91"
"3","[2016-10-15 10:20:00,2016-10-15 10:40:00)","0","135"
"2","[2016-10-15 10:20:00,2016-10-15 10:40:00)","0","111"
"1","[2016-10-15 10:40:00,2016-10-15 11:00:00)","1","104"
"1","[2016-10-15 10:40:00,2016-10-15 11:00:00)","0","54"
"3","[2016-10-15 10:40:00,2016-10-15 11:00:00)","1","107"
"3","[2016-10-15 10:40:00,2016-10-15 11:00:00)","0","94"
"2","[2016-10-15 10:40:00,2016-10-15 11:00:00)","0","101"
"1","[2016-10-15 11:00:00,2016-10-15 11:20:00)","1","101"
"1","[2016-10-15 11:00:00,2016-10-15 11:20:00)","0","59"
"3","[2016-10-15 11:00:00,2016-10-15 11:20:00)","1","84"
"3","[2016-10-15 11:00:00,2016-10-15 11:20:00)","0","122"
"2","[2016-10-15 11:00:00,2016-10-15 11:20:00)","0","77"
"1","[2016-10-15 11:20:00,2016-10-15 11:40:00)","1","91"
"1","[2016-10-15 11:20:00,2016-10-15 11:40:00)","0","44"
"3","[2016-10-15 11:20:00,2016-10-15 11:40:00)","1","94"
"3","[2016-10-15 11:20:00,2016-10-15 11:40:00)","0","103"
"2","[2016-10-15 11:20:00,2016-10-15 11:40:00)","0","76"
"1","[2016-10-15 11:40:00,2016-10-15 12:00:00)","1","91"
"1","[2016-10-15 11:40:00,2016-10-15 12:00:00)","0","45"
"3","[2016-10-15 11:40:00,2016-10-15 12:00:00)","1","81"
"3","[2016-10-15 11:40:00,2016-10-15 12:00:00)","0","109"
"2","[2016-10-15 11:40:00,2016-10-15 12:00:00)","0","58"
"1","[2016-10-15 12:00:00,2016-10-15 12:20:00)","1","72"
"1","[2016-10-15 12:00:00,2016-10-15 12:20:00)","0","43"
"3","[2016-10-15 12:00:00,2016-10-15 12:20:00)","1","103"
"3","[2016-10-15 12:00:00,2016-10-15 12:20:00)","0","89"
"2","[2016-10-15 12:00:00,2016-10-15 12:20:00)","0","62"
"1","[2016-10-15 12:20:00,2016-10-15 12:40:00)","1","87"
"1","[2016-10-15 12:20:00,2016-10-15 12:40:00)","0","48"
"3","[2016-10-15 12:20:00,2016-10-15 12:40:00)","1","84"
"3","[2016-10-15 12:20:00,2016-10-15 12:40:00)","0","104"
"2","[2016-10-15 12:20:00,2016-10-15 12:40:00)","0","85"
"1","[2016-10-15 12:40:00,2016-10-15 13:00:00)","1","86"
"1","[2016-10-15 12:40:00,2016-10-15 13:00:00)","0","41"
"3","[2016-10-15 12:40:00,2016-10-15 13:00:00)","1","76"
"3","[2016-10-15 12:40:00,2016-10-15 13:00:00)","0","102"
"2","[2016-10-15 12:40:00,2016-10-15 13:00:00)","0","78"
"1","[2016-10-15 13:00:00,2016-10-15 13:20:00)","1","87"
"1","[2016-10-15 13:00:00,2016-10-15 13:20:00)","0","63"
"3","[2016-10-15 13:00:00,2016-10-15 13:20:00)","1","115"
"3","[2016-10-15 13:00:00,2016-10-15 13:20:00)","0","110"
"2","[2016-10-15 13:00:00,2016-10-15 13:20:00)","0","85"
"1","[2016-10-15 13:20:00,2016-10-15 13:40:00)","1","87"
"1","[2016-10-15 13:20:00,2016-10-15 13:40:00)","0","41"
"3","[2016-10-15 13:20:00,2016-10-15 13:40:00)","1","117"
"3","[2016-10-15 13:20:00,2016-10-15 13:40:00)","0","128"
